"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.122654366E1,-1.812000036E0,6.640050411E0,7.003950119E0,9.819823362E0
8.122907658E1,-1.636950135E0,6.220950127E0,7.141050339E0,9.611161541E0
8.123160397E1,-1.672950029E0,6.369000435E0,7.098000526E0,9.682176399E0
8.123413411E1,-1.753950119E0,6.795000553E0,6.985050201E0,9.901479680E0
8.123666427E1,-1.587000132E0,6.699000359E0,7.123950481E0,9.906858517E0
8.123919688E1,-1.254000068E0,6.193950176E0,7.371000290E0,9.709231701E0
8.124172435E1,-1.004999995E0,6.108000278E0,7.476000309E0,9.706094632E0
8.124425450E1,-1.002000093E0,6.409950256E0,7.167000294E0,9.667334673E0
8.124678465E1,-1.246950030E0,6.478950500E0,6.796050549E0,9.471957930E0
8.124931750E1,-1.299000025E0,6.108000278E0,6.588000298E0,9.077269214E0
8.125184488E1,-8.989500403E-1,6.000000477E0,6.922950268E0,9.205181004E0
8.125437503E1,-8.989500403E-1,6.201000214E0,7.363050461E0,9.668248389E0
8.125690496E1,-1.198950052E0,6.775950432E0,8.034000397E0,1.057809755E1
8.125943788E1,-1.144050002E0,7.135050297E0,8.789999962E0,1.137901105E1
8.126196526E1,-7.080000043E-1,6.811950207E0,9.098999977E0,1.138840332E1
8.126449544E1,-5.710500479E-1,6.625050545E0,8.719050407E0,1.096536515E1
8.126702551E1,-1.081050038E0,6.382950306E0,7.396950245E0,9.829831978E0
8.126955844E1,-1.687050104E0,5.481000423E0,6.243000507E0,8.477178719E0
8.127208582E1,-1.360950112E0,5.212950230E0,6.109050274E0,8.145399349E0
8.127461598E1,-8.539500237E-1,6.520050526E0,6.565950394E0,9.292577364E0
8.127714613E1,-6.930000186E-1,7.522950172E0,7.153050423E0,1.040390113E1
8.127967883E1,-7.630500197E-1,6.703950405E0,7.545000553E0,1.012186888E1
8.128220621E1,-6.790500283E-1,6.024000168E0,7.500000477E0,9.643634902E0
8.128473636E1,-7.080000043E-1,6.571950436E0,7.299000263E0,9.847192563E0
8.128726652E1,-1.206000090E0,6.240000248E0,6.946950436E0,9.415527583E0
8.128979936E1,-1.608000040E0,5.445000172E0,6.796050549E0,8.855506426E0
8.129232675E1,-1.491000056E0,6.208950520E0,6.949050426E0,9.437343352E0
8.129485689E1,-1.134000063E0,7.126050472E0,7.213050365E0,1.020267843E1
8.129738704E1,-7.870500088E-1,6.774000168E0,7.372950554E0,1.004325275E1
8.129991973E1,-7.219500542E-1,6.469950199E0,7.014000416E0,9.569622213E0
8.130244712E1,-8.110500574E-1,6.972000122E0,6.553950310E0,9.603168881E0
8.130497725E1,-8.710500598E-1,7.138050556E0,6.259950161E0,9.534016466E0
8.130750733E1,-1.171950102E0,6.618000507E0,6.208950520E0,9.149998050E0
8.131004025E1,-1.606050134E0,5.979000092E0,6.304950237E0,8.836302203E0
8.131256764E1,-1.744950056E0,5.629050255E0,6.754950523E0,8.964397026E0
8.131509776E1,-1.459950089E0,5.566950321E0,7.462050438E0,9.423618566E0
8.131762791E1,-1.302000046E0,5.562000275E0,8.110050201E0,9.919877290E0
8.132016060E1,-1.261050105E0,5.626950264E0,8.620050430E0,1.037102146E1
8.132268799E1,-1.021050096E0,6.012000084E0,8.992050171E0,1.086478967E1
8.132521815E1,-8.710500598E-1,6.391050339E0,8.781000137E0,1.089542179E1
8.132774830E1,-1.101000071E0,6.442950249E0,7.854000568E0,1.021807878E1
8.133028115E1,-1.563000083E0,6.280050278E0,6.561000347E0,9.215678288E0
8.133280854E1,-1.909950137E0,6.381000519E0,5.592000484E0,8.696869929E0
8.133533869E1,-1.821000099E0,6.805050373E0,5.443050385E0,8.902333932E0
8.133786884E1,-1.504950047E0,6.702000141E0,6.133050442E0,9.208473720E0
8.134040153E1,-1.231950045E0,6.177000523E0,7.114050388E0,9.501723491E0
8.134292892E1,-1.084050059E0,5.991000175E0,7.957050323E0,1.001907668E1
8.134545907E1,-9.450000525E-1,6.289950371E0,8.343000412E0,1.049105126E1
8.134798923E1,-6.720000505E-1,6.574950218E0,8.242050171E0,1.056470281E1
8.135052207E1,-5.230500102E-1,6.457950115E0,7.809000492E0,1.014688079E1
8.135304954E1,-7.219500542E-1,6.165000439E0,7.042950153E0,9.387842625E0
8.135557960E1,-1.189050078E0,6.180000305E0,6.183000088E0,8.822456231E0
8.135810975E1,-1.440000057E0,6.546000481E0,5.800050259E0,8.863650798E0
8.136064245E1,-1.383000016E0,6.927000523E0,6.114000320E0,9.342217360E0
8.136317006E1,-1.078950047E0,6.726000309E0,6.967950344E0,9.744513603E0
8.136569997E1,-8.230500221E-1,6.331050396E0,7.969050407E0,1.021104181E1
8.136823013E1,-8.040000200E-1,6.271050453E0,8.520000458E0,1.060956633E1
8.137076297E1,-7.870500088E-1,6.346950531E0,8.493000031E0,1.063175801E1
8.137329036E1,-7.009500265E-1,6.127050400E0,8.179950714E0,1.024420183E1
8.137582049E1,-6.840000153E-1,5.908950329E0,7.750950336E0,9.770403325E0
8.137835065E1,-7.390500307E-1,6.058050156E0,7.444950581E0,9.626705344E0
8.138088357E1,-7.489500642E-1,6.460050106E0,7.395000458E0,9.847802056E0
8.138341072E1,-7.030500174E-1,6.594000340E0,7.509000301E0,1.001799408E1
8.138594109E1,-6.769500375E-1,6.316050529E0,7.585950375E0,9.894311433E0
8.138847101E1,-9.090000391E-1,6.079050064E0,7.497000217E0,9.694645069E0
8.139100394E1,-1.096050024E0,6.177000523E0,7.459050179E0,9.746491198E0
8.139353132E1,-1.054949999E0,6.379050255E0,7.794000149E0,1.012677836E1
8.139606140E1,-9.589500427E-1,6.297000408E0,8.292000771E0,1.045605452E1
8.139859155E1,-9.139500260E-1,6.039000511E0,8.536950111E0,1.049687330E1
8.140112424E1,-9.070500135E-1,6.064950466E0,8.163000107E0,1.020984499E1
8.140365186E1,-9.829500318E-1,6.481050491E0,7.372950554E0,9.865627507E0
8.140618179E1,-1.123950005E0,6.634950161E0,6.481950283E0,9.343527531E0
8.140871194E1,-1.282050014E0,6.216000080E0,5.962950230E0,8.708563870E0
8.141124479E1,-1.254000068E0,6.004950523E0,6.075000286E0,8.633514663E0
8.141377225E1,-9.280500412E-1,6.544050217E0,6.676050186E0,9.394440707E0
8.141630233E1,-6.739500165E-1,7.161000252E0,7.356000423E0,1.028809387E1
8.141883248E1,-7.150500417E-1,7.201950550E0,7.780050278E0,1.062584447E1
8.142136540E1,-9.190500379E-1,6.889050484E0,7.972050190E0,1.057625897E1
8.142389256E1,-1.014000058E0,6.738000393E0,7.969050407E0,1.048497066E1
8.142642294E1,-9.420000315E-1,6.730950356E0,7.921050549E0,1.043724574E1
8.142895286E1,-8.179500103E-1,6.670950413E0,7.893000603E0,1.036677771E1
8.143148578E1,-6.310500503E-1,6.795000553E0,7.900050163E0,1.043939889E1
8.143401317E1,-5.329500437E-1,6.988950253E0,7.894950390E0,1.055744775E1
8.143654332E1,-4.879500270E-1,7.051050186E0,7.677000523E0,1.043512055E1
8.143907341E1,-4.639500082E-1,7.126050472E0,7.306050301E0,1.021637000E1
8.144160634E1,-4.780500233E-1,7.068000317E0,6.961050510E0,9.931836915E0
8.144413372E1,-5.980500579E-1,6.928950310E0,6.805950165E0,9.730825962E0
8.144666364E1,-7.609500289E-1,6.795000553E0,6.892050266E0,9.708317791E0
8.144919379E1,-8.130000234E-1,6.661050320E0,7.155000210E0,9.809413255E0
8.145172664E1,-8.280000687E-1,6.604050159E0,7.504950523E0,1.003111883E1
8.145425410E1,-8.370000124E-1,6.388050079E0,7.615050316E0,9.974805469E0
8.145678418E1,-9.949500561E-1,6.385950089E0,7.471050262E0,9.878606995E0
8.145931440E1,-1.012050033E0,6.709050179E0,7.351050377E0,1.000367638E1
8.146184701E1,-7.489500642E-1,7.011000156E0,7.399050236E0,1.022061612E1
8.146437463E1,-6.790500283E-1,7.228950500E0,7.387050152E0,1.035796043E1
8.146690478E1,-7.750500441E-1,7.279050350E0,7.252950191E0,1.030488055E1
8.146943496E1,-9.400500655E-1,7.030050278E0,6.856050491E0,9.864620083E0
8.147196765E1,-1.081050038E0,6.853050232E0,6.424950123E0,9.455842149E0
8.147449504E1,-1.138950109E0,6.610950470E0,6.300000191E0,9.202818909E0
8.147702519E1,-9.780000448E-1,6.130050182E0,6.652050495E0,9.098558958E0
8.147955528E1,-6.670500040E-1,5.980950356E0,7.315950394E0,9.473112109E0
8.148208820E1,-4.849500358E-1,6.247050285E0,7.972050190E0,1.013974349E1
8.148461559E1,-4.780500233E-1,6.489000320E0,8.158050537E0,1.043501057E1
8.148714574E1,-5.550000072E-1,6.328050137E0,7.794000149E0,1.005478403E1
8.148967565E1,-5.500500202E-1,6.121950150E0,7.239000320E0,9.496523274E0
8.149220858E1,-6.019500494E-1,6.249000072E0,6.750000477E0,9.218180526E0
8.149473596E1,-7.630500197E-1,6.513000488E0,6.540000439E0,9.261372816E0
8.149726604E1,-9.450000525E-1,6.751950264E0,6.703050137E0,9.561000920E0
8.149979626E1,-8.800500631E-1,6.805050373E0,7.110000134E0,9.881057666E0
8.150232888E1,-7.630500197E-1,6.754050255E0,7.411050320E0,1.005599856E1
8.150485650E1,-8.440500498E-1,6.810000420E0,7.423050404E0,1.010891703E1
8.150738665E1,-1.041000009E0,6.811950207E0,7.177050114E0,9.949693210E0
8.150991682E1,-1.201050043E0,6.484050274E0,6.961050510E0,9.588621036E0
8.151244951E1,-1.111950040E0,6.295050144E0,7.015950203E0,9.491451230E0
8.151497690E1,-8.040000200E-1,6.505050182E0,7.131000519E0,9.685724666E0
8.151750705E1,-7.030500174E-1,6.774000168E0,6.922950268E0,9.711261402E0
8.152003713E1,-8.299500346E-1,6.663000107E0,6.445950508E0,9.307774462E0
8.152257006E1,-9.829500318E-1,6.394950390E0,6.054000378E0,8.860728064E0
8.152509744E1,-1.122000098E0,6.445950508E0,5.769000053E0,8.722988237E0
8.152762760E1,-1.219950080E0,6.759000301E0,5.889000416E0,9.047247602E0
8.153015753E1,-1.156050086E0,7.023000240E0,6.481950283E0,9.626768079E0
8.153269045E1,-1.111950040E0,7.069950104E0,7.258050442E0,1.019313120E1
8.153521784E1,-1.006950021E0,6.754050255E0,7.857000351E0,1.040978375E1
8.153774799E1,-9.640500546E-1,6.430950165E0,8.094000816E0,1.038264715E1
8.154027815E1,-9.330000281E-1,6.508050442E0,7.813950539E0,1.021190641E1
8.154281100E1,-8.950500488E-1,6.630000114E0,7.378050327E0,9.959600531E0
8.154533838E1,-8.749500513E-1,6.283050060E0,7.093050480E0,9.515966623E0
8.154786853E1,-8.539500237E-1,5.998050213E0,7.059000492E0,9.302436506E0
8.155039868E1,-6.910500526E-1,6.370950222E0,7.123950481E0,9.582130628E0
8.155293137E1,-5.830500126E-1,6.960000515E0,7.354050159E0,1.014216980E1
8.155545876E1,-6.700500250E-1,6.867000103E0,7.552950382E0,1.022994218E1
8.155798891E1,-8.110500574E-1,6.445950508E0,7.726950169E0,1.009523843E1
8.156051907E1,-7.200000286E-1,6.436050415E0,8.142000198E0,1.040352403E1
8.156305191E1,-5.260500312E-1,6.646950245E0,8.604000092E0,1.088519608E1
8.156557930E1,-4.210500121E-1,6.699000359E0,8.806950569E0,1.107322298E1
8.156810945E1,-3.300000131E-1,6.582000256E0,8.629950523E0,1.085852998E1
8.157063961E1,-1.830000132E-1,6.436050415E0,8.011950493E0,1.027850109E1
8.157317230E1,-3.150000274E-1,6.522000313E0,6.862950325E0,9.472898198E0
8.157569968E1,-6.289500594E-1,6.642000198E0,5.710950375E0,8.782180765E0
8.157822984E1,-7.270500064E-1,6.448050499E0,5.130000114E0,8.271811055E0
8.158075998E1,-4.900500178E-1,6.160950184E0,5.340000153E0,8.167806181E0
8.158329282E1,-2.310000062E-1,6.196950436E0,6.042000294E0,8.658020747E0
8.158582021E1,-4.050000105E-3,6.346950531E0,6.967950344E0,9.425292008E0
8.158835036E1,6.705000252E-2,6.405000210E0,7.777950287E0,1.007596318E1
8.159088050E1,-6.900000572E-2,6.285000324E0,8.260950089E0,1.038023538E1
8.159341319E1,-2.190000117E-1,6.132000446E0,8.242050171E0,1.027525092E1
8.159594058E1,-3.300000131E-1,6.132000446E0,8.014950752E0,1.009701763E1
8.159847073E1,-4.230000079E-1,6.436050415E0,7.687050343E0,1.003456112E1
8.160100086E1,-5.620500445E-1,6.798000336E0,7.549950123E0,1.017499168E1
8.160353370E1,-6.169500351E-1,6.919950485E0,7.609950542E0,1.030425588E1
8.160606109E1,-5.809500217E-1,6.951000214E0,7.717950344E0,1.040291615E1
8.160859124E1,-5.119500160E-1,7.069950104E0,7.854000568E0,1.057977373E1
8.161112139E1,-4.590000212E-1,6.952950478E0,8.065050125E0,1.065829418E1
8.161365410E1,-2.939999998E-1,6.577050209E0,8.452950478E0,1.071430806E1
8.161618172E1,-9.000000544E-3,6.346950531E0,8.982000351E0,1.099819041E1
8.161871164E1,1.600500047E-1,6.537000179E0,9.339000702E0,1.140065443E1
8.162124179E1,1.080000028E-1,6.838050365E0,9.271950722E0,1.152127020E1
8.162377464E1,-1.450500041E-1,6.883950233E0,8.853000641E0,1.121541041E1
8.162630203E1,-3.769500256E-1,6.880950451E0,8.260950089E0,1.075792112E1
8.162883218E1,-4.879500270E-1,6.936000347E0,7.797000408E0,1.044698097E1
8.163136234E1,-4.950000346E-1,7.048950195E0,7.773000240E0,1.050486823E1
8.163389503E1,-5.550000072E-1,7.213950157E0,8.082000732E0,1.084748071E1
8.163642240E1,-5.089499950E-1,7.012950420E0,8.434050560E0,1.098060620E1
8.163895255E1,-3.439500034E-1,6.675000191E0,8.524950027E0,1.083276060E1
8.164148271E1,-1.360500008E-1,6.571950436E0,8.167950630E0,1.048448662E1
8.164401555E1,-2.805000171E-2,6.655950546E0,7.555050373E0,1.006882568E1
8.164654294E1,-4.050000105E-3,6.589050293E0,7.039950371E0,9.642432338E0
8.164907308E1,7.605000585E-2,6.349950314E0,6.868050098E0,9.354023987E0
8.165160324E1,3.450000286E-1,6.297000408E0,7.045050144E0,9.455367296E0
8.165413593E1,4.930500090E-1,6.373950481E0,7.204950333E0,9.632323310E0
8.165666354E1,3.280500174E-1,6.301950455E0,7.168950558E0,9.550709316E0
8.165919347E1,-1.605000161E-2,6.115050316E0,7.135950565E0,9.397653347E0
8.166172362E1,-3.529500067E-1,6.265950203E0,7.339050293E0,9.656519293E0
8.166425647E1,-5.569500327E-1,6.619950294E0,7.888050556E0,1.031286948E1
8.166678393E1,-6.340500116E-1,6.855000496E0,8.805000305E0,1.117680999E1
8.166931400E1,-4.969500303E-1,6.838050365E0,9.769950867E0,1.193557004E1
8.167184415E1,-2.650500238E-1,6.526950359E0,1.019295025E1,1.210650929E1
8.167437685E1,-2.190000117E-1,6.172950268E0,9.801000595E0,1.158502864E1
8.167690423E1,-3.700500131E-1,6.007050514E0,8.773950577E0,1.063972752E1
8.167943439E1,-5.980500579E-1,5.995050430E0,7.689000130E0,9.768265789E0
8.168196454E1,-6.619500518E-1,6.028950214E0,7.071000099E0,9.315871455E0
8.168449738E1,-5.329500437E-1,6.393000126E0,7.047000408E0,9.529674764E0
8.168702485E1,-2.820000052E-1,7.056000233E0,7.453950405E0,1.026781573E1
8.168955492E1,7.050000131E-3,7.354950428E0,8.029050827E0,1.088857211E1
8.169208507E1,-3.705000132E-2,7.117950439E0,8.449950218E0,1.104845011E1
8.169461800E1,-2.860500216E-1,6.667950153E0,8.577000618E0,1.086776534E1
8.169714538E1,-3.820500076E-1,6.472050190E0,8.616000175E0,1.078280367E1
8.169967530E1,-3.220500052E-1,6.694950104E0,8.620050430E0,1.091931053E1
8.170220546E1,-3.420000076E-1,7.032000542E0,8.503050804E0,1.103937809E1
8.170473831E1,-4.879500270E-1,7.068000317E0,8.218050003E0,1.085039490E1
8.170726577E1,-5.140500069E-1,7.081950188E0,8.062950134E0,1.074380895E1
8.170979585E1,-4.879500270E-1,7.305000305E0,7.806000233E0,1.070209159E1
8.171232600E1,-5.470499992E-1,7.353000164E0,7.528950214E0,1.053807224E1
8.171485870E1,-4.300500154E-1,6.984000206E0,7.555050373E0,1.029757195E1
8.171738632E1,-1.690500081E-1,6.412050247E0,7.770000458E0,1.007550859E1
8.171991624E1,-8.505000174E-2,6.283050060E0,7.905000210E0,1.009816715E1
8.172244639E1,-1.090500057E-1,6.541050434E0,7.986000538E0,1.032344115E1
8.172497925E1,-1.759500057E-1,6.592050076E0,8.035950661E0,1.039531556E1
8.172750671E1,-2.269500047E-1,6.466950417E0,8.077050209E0,1.034947796E1
8.173003679E1,-2.959500253E-1,6.630000114E0,8.119950294E0,1.048704347E1
8.173256694E1,-4.090500176E-1,6.879000187E0,8.158050537E0,1.067903339E1
8.173509963E1,-7.009500265E-1,6.829050541E0,8.158050537E0,1.066213163E1
8.173762725E1,-1.045050025E0,6.706950188E0,8.179950714E0,1.062952981E1
8.174015740E1,-1.146000028E0,6.592050076E0,8.203949928E0,1.058646469E1
8.174268732E1,-1.165050030E0,6.477000237E0,8.175000191E0,1.049473686E1
8.174522018E1,-1.165050030E0,6.477000237E0,7.945050240E0,1.031662236E1
8.174774765E1,-1.141050100E0,6.358950138E0,7.845000267E0,1.016278856E1
8.175027772E1,-1.089000106E0,6.160950184E0,7.927950382E0,1.009928837E1
8.175280787E1,-1.062000036E0,6.132000446E0,8.142000198E0,1.024799692E1
8.175534057E1,-9.900000691E-1,6.268050194E0,8.287950516E0,1.043832731E1
8.175786819E1,-9.330000281E-1,6.271050453E0,8.280000687E0,1.042856530E1
8.176039834E1,-1.225050092E0,5.968950272E0,7.945050240E0,1.001263893E1
8.176292826E1,-1.669950128E0,5.703000069E0,7.453950405E0,9.532802309E0
8.176546120E1,-1.870950103E0,5.895000458E0,7.252950191E0,9.531881827E0
8.176798858E1,-1.785000086E0,6.472050190E0,7.399050236E0,9.990976096E0
8.177051866E1,-1.621950030E0,7.003050327E0,7.738950253E0,1.056242334E1
8.177304881E1,-1.426050067E0,7.150050163E0,7.906950474E0,1.075531041E1
8.177558152E1,-1.371000051E0,7.030050278E0,7.663050175E0,1.048921284E1
8.177810914E1,-1.591050029E0,6.802050114E0,6.954000473E0,9.856847798E0
8.178063929E1,-1.833000064E0,6.538950443E0,6.295950413E0,9.260494249E0
8.178316921E1,-1.945950150E0,6.100950241E0,6.135000229E0,8.868288653E0
8.178570214E1,-2.032050133E0,5.629050255E0,6.421950340E0,8.778204867E0
8.178822952E1,-2.166000128E0,5.502000332E0,6.877050400E0,9.069585790E0
8.179075960E1,-2.226000071E0,5.611950397E0,7.440000534E0,9.581371067E0
8.179328975E1,-2.251950026E0,5.659950256E0,7.774950504E0,9.877052757E0
8.179582246E1,-2.211000204E0,5.803950310E0,7.906950474E0,1.005456249E1
8.179835008E1,-2.134950161E0,6.205950260E0,7.866000175E0,1.024430523E1
8.180088023E1,-2.065050125E0,6.658950329E0,7.789950371E0,1.045415603E1
8.180341015E1,-2.085000038E0,6.936000347E0,7.672050476E0,1.055062484E1
8.180594307E1,-2.188050032E0,7.035000324E0,7.392000198E0,1.043649651E1
8.180847046E1,-2.374050140E0,6.880950451E0,7.051950455E0,1.013477175E1
8.181100061E1,-2.488950014E0,6.568050385E0,6.850950241E0,9.811711229E0
8.181353069E1,-2.410050154E0,6.304050446E0,7.050000191E0,9.759707806E0
8.181606361E1,-2.295000076E0,6.003000259E0,7.729950428E0,1.005262011E1
8.181859101E1,-2.173050165E0,5.650950432E0,8.577000618E0,1.049858692E1
8.182112116E1,-2.131950140E0,5.635950089E0,9.187950134E0,1.098760995E1
8.182365108E1,-2.218950033E0,5.940000057E0,9.097050667E0,1.108889854E1
8.182618400E1,-2.311950207E0,6.252000332E0,8.580000877E0,1.086503737E1
8.182871139E1,-2.571000099E0,6.355050087E0,7.797000408E0,1.038219237E1
8.183124154E1,-2.856000185E0,6.666000366E0,6.987000465E0,1.007027673E1
8.183377162E1,-2.878950119E0,7.117950439E0,6.613950253E0,1.013399774E1
8.183630431E1,-2.614050150E0,7.308000565E0,6.861000538E0,1.035922096E1
8.183883194E1,-2.416950226E0,7.126050472E0,7.395000458E0,1.055027372E1
8.184136187E1,-2.482050180E0,6.739950180E0,7.797000408E0,1.060097717E1
8.184389225E1,-2.595000029E0,6.601050377E0,7.797000408E0,1.054045097E1
8.184642494E1,-2.620950222E0,6.606000423E0,7.497000217E0,1.033022913E1
8.184895232E1,-2.688000202E0,6.481050491E0,7.033050537E0,9.934443136E0
8.185148248E1,-2.716950178E0,6.268050194E0,6.670950413E0,9.548395201E0
8.185401263E1,-2.614050150E0,6.400050163E0,6.537000179E0,9.514529501E0
8.185654548E1,-2.380950212E0,6.798000336E0,6.612000465E0,9.777539702E0
8.185907284E1,-2.104050159E0,6.915000439E0,6.846000195E0,9.955499827E0
8.186160299E1,-1.984050035E0,6.361950397E0,7.102050304E0,9.739095745E0
8.186413292E1,-2.190000057E0,5.802000046E0,7.174050331E0,9.482948009E0
8.186666584E1,-2.452950001E0,5.617050171E0,7.107000351E0,9.384970448E0
8.186919321E1,-2.467950106E0,5.815950394E0,7.324950218E0,9.673207969E0
8.187172337E1,-2.275950193E0,6.247050285E0,7.818000317E0,1.026288047E1
8.187425344E1,-2.053050041E0,6.534000397E0,8.350049973E0,1.079960695E1
8.187678636E1,-1.812000036E0,6.610950470E0,8.625000000E0,1.101719725E1
8.187931375E1,-1.579050064E0,6.928950310E0,8.467050552E0,1.105417100E1
8.188184367E1,-1.227000117E0,7.327050209E0,8.029050827E0,1.093877741E1
8.188437406E1,-9.949500561E-1,7.240050316E0,7.537950516E0,1.049899767E1
8.188690675E1,-1.038000107E0,6.558000088E0,7.098000526E0,9.719383769E0
8.188943412E1,-1.237050056E0,6.084000111E0,6.870000362E0,9.259711398E0
8.189196420E1,-1.366050124E0,6.225000381E0,6.973050117E0,9.446700516E0
8.189449443E1,-1.342050076E0,6.472050190E0,7.504950523E0,1.000064070E1
8.189702727E1,-1.432950020E0,6.474000454E0,8.107950211E0,1.047400994E1
8.189955465E1,-1.587000132E0,6.367050171E0,8.686950684E0,1.088673548E1
8.190208480E1,-1.429050088E0,6.640050411E0,9.291000366E0,1.150891574E1
8.190461472E1,-1.225050092E0,7.212000370E0,9.730950356E0,1.217395137E1
8.190714765E1,-1.450050116E0,7.336050510E0,9.472949982E0,1.206884683E1
8.190967504E1,-1.785000086E0,6.663000107E0,8.527050018E0,1.096778819E1
8.191220519E1,-1.812000036E0,6.180000305E0,7.330050468E0,9.757324827E0
8.191473526E1,-1.711050034E0,6.261000156E0,6.268950462E0,9.023721797E0
8.191726819E1,-1.765950084E0,6.304050446E0,5.749950409E0,8.713297965E0
8.191979558E1,-1.713000059E0,6.055050373E0,5.908050060E0,8.631515495E0
8.192232574E1,-1.306050062E0,6.034050465E0,6.750000477E0,9.147570071E0
8.192485566E1,-7.990500331E-1,6.654000282E0,7.798950195E0,1.028288991E1
8.192738858E1,-6.790500283E-1,7.129950523E0,8.391000748E0,1.103205316E1
8.192991597E1,-1.069050074E0,6.892950535E0,8.233050346E0,1.079067899E1
8.193244612E1,-1.675050020E0,6.525000095E0,7.603050232E0,1.015813918E1
8.193497628E1,-1.936050057E0,6.666000366E0,7.320000172E0,1.008792611E1
8.193750912E1,-1.893000126E0,7.168950558E0,7.644000530E0,1.064932137E1
8.194003650E1,-1.936050057E0,7.545000553E0,8.211000443E0,1.131794378E1
8.194256665E1,-2.068050146E0,7.339050293E0,8.620050430E0,1.150842127E1
8.194509680E1,-2.074949980E0,6.778050423E0,8.635050774E0,1.117190614E1
8.194762949E1,-2.161050081E0,6.394950390E0,8.071949959E0,1.052244763E1
8.195015687E1,-2.247000217E0,6.288000107E0,7.384950161E0,9.956176184E0
8.195268702E1,-2.278050184E0,6.073950291E0,7.105050564E0,9.621025324E0
8.195521710E1,-2.250000000E0,5.848950386E0,7.300950527E0,9.621673411E0
8.195775002E1,-2.026950121E0,5.980950356E0,7.684050560E0,9.946101093E0
8.196027740E1,-1.744950056E0,6.322950363E0,8.010000229E0,1.035300225E1
8.196280755E1,-1.531050086E0,6.436050415E0,8.029050827E0,1.040348579E1
8.196533747E1,-1.474050045E0,6.249000072E0,7.837050438E0,1.013124795E1
8.196787039E1,-1.399950027E0,6.175050259E0,7.725000381E0,9.988330024E0
8.197039778E1,-1.122000098E0,6.346950531E0,7.990950584E0,1.026635069E1
